ine,name,pop
47074,Hornillos de Eresma,182.0
34010,Ampudia,588.0
49273,Viñas,148.0
45069,Gerindote,2828.0
10121,Miajadas,9396.0
34901,Osorno la Mayor,1180.0
47214,Villalón de Campos,1473.0
16173,El Valle de Altomira,191.0
16239,Vega del Codorno,141.0
09903,Villarcayo de Merindad de Castilla la Vieja,4103.0
03033,Benifato,162.0
40077,Espirdo,1613.0
40174,Sacramenia,324.0
19278,Torrecuadradilla,26.0
19300,Valdeaveruelo,1317.0
09306,Rebolledo de la Torre,100.0
09476,Villoruebo,62.0
19281,Torremocha de Jadraque,23.0
19272,Tordesilos,78.0
40904,Navas de Riofrío,430.0
16051,Cañaveruelas,110.0
12142,Zucaina,171.0
47118,Piñel de Abajo,165.0
34156,Riberos de la Cueza,52.0
34205,Villaconancio,48.0
34170,Santibáñez de Ecla,42.0
06001,Acedera,815.0
28131,San Lorenzo de El Escorial,18872.0
40052,Cedillo de la Torre,80.0
40074,Escarabajosa de Cabezas,269.0
40905,Cuevas de Provanco,131.0
40182,San Martín y Mudrián,263.0
34190,Valderrábano,47.0
34216,Villalcón,45.0
34224,Villamuera de la Cueza,36.0
34213,Villalaco,67.0
34168,Santa Cruz de Boedo,51.0
34161,San Cristóbal de Boedo,20.0
22020,Alfántega,125.0
34204,Villacidaler,44.0
22060,Binaced,1694.0
37333,Valdelacasa,187.0
47227,Villavellid,51.0
47126,Puras,44.0
37254,Pitiegua,173.0
22156,Monflorite-Lascasas,475.0
34029,Becerril de Campos,737.0
13081,Terrinches,574.0
13902,Ruidera,529.0
01053,San Millán,701.0
05264,Viñegra de Moraña,49.0
40225,Villacastín,1567.0
37355,Villanueva del Conde,172.0
19287,Tortuera,157.0
19279,Torre del Burgo,494.0
19301,Valdeconcha,42.0
47193,Viana de Cega,2282.0
34234,Villasila de Valdavia,64.0
22022,Almunia de San Juan,733.0
22903,San Miguel del Cinca,775.0
47020,Bobadilla del Campo,279.0
47189,Velascálvaro,156.0
23069,Porcuna,5936.0
47008,Almenara de Adaja,24.0
05261,Villar de Corneja,31.0
06092,Nogales,632.0
47064,Fontihoyuelo,29.0
44003,Aguatón,18.0
34006,Alba de Cerrato,80.0
49203,Santa María de la Vega,259.0
49251,Villalube,143.0
40164,Rapariegos,187.0
40078,Fresneda de Cuéllar,162.0
40173,Roda de Eresma,260.0
47192,Ventosa de la Cuesta,110.0
47135,Robladillo,86.0
14060,Santaella,4641.0
14009,Belmez,2833.0
47143,San Llorente,93.0
19323,Villaseca de Uceda,59.0
13075,San Lorenzo de Calatrava,189.0
14020,Conquista,367.0
41075,Pilas,14222.0
18086,Gorafe,368.0
31206,Puente la Reina,2972.0
47212,Villalba de los Alcores,383.0
47034,Canillas de Esgueva,71.0
19329,Yélamos de Abajo,57.0
19324,Villel de Mesa,163.0
34023,Venta de Baños,6372.0
22029,Antillón,127.0
05022,El Barraco,2086.0
24067,Encinedo,621.0
49205,Santibáñez de Tera,351.0
49016,Aspariegos,223.0
47211,Villalba de la Loma,56.0
47219,Villanueva de la Condesa,64.0
13095,Villar del Pozo,45.0
13055,Mestanza,634.0
22203,Salillas,94.0
47182,Valdestillas,1634.0
47154,Santibáñez de Valcorba,195.0
47167,Torrecilla de la Orden,226.0
24216,Villamontán de la Valduerna,678.0
09229,Nava de Roa,202.0
22151,Loscorrales,98.0
34184,Torremormojón,41.0
34069,Dueñas,2605.0
44005,Aguilar del Alfambra,82.0
37338,Valdunciel,125.0
37272,Saelices el Chico,175.0
47075,Íscar,6493.0
49056,Cubillos,294.0
34208,Villaeles de Valdavia,47.0
47190,Velilla,109.0
21077,Villarrasa,2103.0
21068,Santa Bárbara de Casa,1144.0
23052,Jimena,1219.0
23090,Cervo,1328.0
09396,Tubilla del Lago,164.0
49157,Pino del Oro,173.0
13041,Fontanarejo,223.0
13094,Villanueva de San Carlos,261.0
47148,San Pedro de Latarce,429.0
47078,Lomoviejo,155.0
47009,Amusquillo,95.0
37348,Ventosa del Río Almar,97.0
37363,Villares de Yeltes,102.0
14065,La Victoria,2320.0
14066,Villa del Río,6852.0
34179,Tabanera de Valdavia,20.0
34185,Triollo,73.0
34068,Dehesa de Romanos,39.0
47228,Villaverde de Medina,497.0
37382,Zorita de la Frontera,140.0
21032,Escacena del Campo,2327.0
29026,Benamargosa,1560.0
05060,Cisla,107.0
05073,Flores de Ávila,262.0
19270,Tordelrábano,8.0
19314,Viana de Jadraque,41.0
47077,Langayo,246.0
47123,Pozal de Gallinas,556.0
03071,Gata de Gorgos,6773.0
40168,Riaguas de San Bartolomé,28.0
06090,La Nava de Santiago,914.0
23041,Higuera de Calatrava,590.0
29080,Pizarra,10334.0
19318,Villanueva de Argecilla,30.0
19317,Villanueva de Alcorón,140.0
47047,Castroverde de Cerrato,192.0
47054,Cogeces del Monte,640.0
47049,Cervillego de la Cruz,87.0
47146,San Miguel del Pino,365.0
09134,Frías,258.0
09463,Villasur de Herreros,269.0
37343,Vallejera de Riofrío,67.0
37276,Salmoral,107.0
13073,Saceruela,520.0
13088,Valenzuela de Calatrava,638.0
13059,Navalpino,193.0
19306,Valderrebollo,25.0
19308,Valfermoso de Tajuña,77.0
47145,San Miguel del Arroyo,641.0
47043,Castromonte,319.0
47174,Trigueros del Valle,320.0
47150,San Román de Hornija,295.0
05903,Diego del Carpio,107.0
05064,Constanzana,104.0
49162,Porto,147.0
12131,Villamalur,99.0
13091,Villamayor de Calatrava,611.0
24225,Villasabariego,1155.0
24103,Oencia,267.0
34135,Pomar de Valdivia,488.0
47157,Sardón de Duero,600.0
10149,Plasenzuela,536.0
10136,Oliva de Plasencia,290.0
10028,Berrocalejo,120.0
03059,Crevillente,30921.0
13021,Arroba de los Montes,388.0
49183,Salce,83.0
49171,Quiruelas de Vidriales,615.0
47069,Gallegos de Hornija,104.0
47124,Pozaldez,503.0
47160,Siete Iglesias de Trabancos,413.0
47029,Cabreros del Monte,64.0
49209,San Vitero,419.0
49170,Quintanilla de Urz,98.0
20058,Olaberría,938.0
20057,Motiloa,261.0
06032,El Carrascalejo,80.0
41043,El Garrobo,800.0
05076,El Fresno,579.0
10170,Santiago del Campo,250.0
10163,Salvatierra de Santiago,229.0
20032,Elgóibar,11705.0
20027,Cestona,3933.0
13080,Solana del Pino,333.0
13067,Los Pozuelos de Calatrava,326.0
40229,Villaverde de Montejo,22.0
34241,Villodre,22.0
47184,Valoria la Buena,740.0
47026,Bustillo de Chaves,66.0
34124,Payo de Ojeda,59.0
19247,Salmerón,147.0
37255,Pizarral,70.0
37337,Valderrodrigo,129.0
10094,Herrera de Alcántara,225.0
06140,Valencia del Mombuey,703.0
47102,Nueva Villa de las Torres,265.0
47060,Encinas de Esgueva,214.0
19334,Zarzuela de Jadraque,49.0
13062,Picón,690.0
10141,Peraleda de San Román,268.0
10168,Santa Marta de Magasca,291.0
49186,San Cebrián de Castro,250.0
37314,Tabera de Abajo,97.0
20056,Motrico,5238.0
20028,Cizúrquil,2976.0
10197,Valdecañas de Tajo,96.0
31132,Izagaondoa,153.0
16270,Villarrubio,211.0
12095,Ribesalbes,1191.0
19214,Peñalén,72.0
19250,Santiuste,15.0
14062,Torrecampo,992.0
14064,Valsequillo,351.0
19335,Zorita de los Canes,72.0
13029,Cañada de Calatrava,99.0
49252,Villamayor de Campos,330.0
49226,Vadillo de la Guareña,240.0
20043,Idiazábal,2217.0
20014,Asteasu,1566.0
49216,Tapioles,128.0
49199,Santa Colomba de las Monjas,236.0
49231,Vega de Tera,265.0
47067,Fuente el Sol,150.0
47056,Corrales de Duero,104.0
03101,Pedreguer,8849.0
03130,Tollos,32.0
14010,Benamejí,4895.0
09095,Celada del Camino,91.0
47042,Castromembibre,49.0
34066,Cubillas de Cerrato,60.0
49229,Valdescorriel,131.0
49201,Santa Croya de Tera,253.0
47125,Pozuelo de la Orden,56.0
34039,Bustillo del Páramo de Carrión,58.0
34025,Bárcena de Campos,53.0
47196,Villabaruz de Campos,31.0
47208,Villagómez la Nueva,46.0
03049,Callosa de Segura,19988.0
19263,Taragudo,45.0
16249,Villamayor de Santiago,2336.0
19305,Valdepeñas de la Sierra,151.0
37264,Puerto Seguro,52.0
37361,Villar de Samaniego,79.0
49184,Samir de los Caños,158.0
37321,Tenebrón,123.0
47210,Villalar de los Comuneros,469.0
19260,El Sotillo,28.0
44213,Singra,76.0
03046,Busot,3782.0
45033,El Campillo de la Jara,326.0
48005,Aracaldo,156.0
47041,Castrodeza,148.0
19160,Loranca de Tajuña,1624.0
50132,La Joyosa,1156.0
28176,Villanueva de la Cañada,24028.0
10166,Santa Cruz de la Sierra,317.0
20015,Atáun,1714.0
05045,Cabizuela,89.0
05037,Bohoyo,205.0
05044,Cabezas del Villar,217.0
05033,Blascomillán,169.0
05048,Cantiveros,102.0
47103,Olivares de Duero,328.0
47229,Villavicencio de los Caballeros,215.0
47226,Villavaquerín,155.0
47222,Villanueva de San Mancio,96.0
47110,La Parrilla,471.0
46080,Camporrobles,1183.0
47197,Villabrágima,1075.0
07065,Villafranca de Bonany,3929.0
14012,Bujalance,7065.0
47224,Villarmentero de Esgueva,99.0
47119,Piñel de Arriba,81.0
49167,Pueblica de Valverde,172.0
49185,San Agustín del Pozo,163.0
49239,Villabuena del Puente,574.0
20078,Zaldivia,1761.0
20042,Ibarra,4114.0
49159,Pobladura del Valle,269.0
49240,Villadepera,165.0
49268,Villarrín de Campos,387.0
34163,San Mamés de Campos,44.0
34101,Marcilla de Campos,60.0
14027,Fernán Núñez,9670.0
24228,Villazala,560.0
47070,Gatón de Campos,46.0
34032,Berzosilla,45.0
10056,Casas de Millán,536.0
10083,Garvín,101.0
13006,Alcoba de los Montes,558.0
02074,Tobarra,8006.0
02050,Montalvos,74.0
10158,Robledillo de Trujillo,394.0
09090,Castrillo Mota de Judíos,48.0
37130,Forfoleda,207.0
29007,Alhaurín de la Torre,45066.0
49118,Milles de la Polvorosa,206.0
24066,Destriana,422.0
24210,Villagatón,611.0
29092,Totalán,797.0
46184,Onteniente,37012.0
19176,Mazuecos,267.0
37345,Vega de Tirados,139.0
44212,Seno,39.0
47117,Piña de Esgueva,313.0
47183,Valdunquillo,111.0
34152,Revenga de Campos,127.0
47006,Aldea de San Miguel,212.0
31067,Carcastillo,2408.0
37024,Aldeavieja de Tormes,100.0
40148,Nieva,256.0
31076,Cendea de Cizur,3949.0
46113,Daimuz,3524.0
20026,Ceráin,284.0
10059,Casillas de Coria,354.0
34081,Guaza de Campos,57.0
34113,Olea de Boedo,38.0
05026,Bercial de Zapardiel,166.0
06013,Atalaya,258.0
11902,San José del Valle,4419.0
14061,Santa Eufemia,685.0
37177,El Maíllo,282.0
37012,Alconada,130.0
37030,Añover de Tormes,84.0
09405,Valdezate,115.0
09394,Trespaderne,721.0
24016,Benuza,457.0
49172,Rabanales,497.0
41010,Almensilla,6646.0
02040,Hoya-Gonzalo,582.0
31165,Mendavia,3588.0
16185,Saceda-Trasierra,33.0
28001,La Acebeda,70.0
09485,Zuñeda,58.0
29018,Ardales,2524.0
49175,Revellinos,223.0
49266,Villárdiga,60.0
49230,Vallesa de la Guareña,67.0
16188,Salmeroncillos,106.0
10214,Villar de Plasencia,224.0
47215,Villamuriel de Campos,55.0
47156,San Vicente del Palacio,155.0
19241,Romanillos de Atienza,37.0
50068,Calatorao,2970.0
41001,Aguadulce,2109.0
02060,Peñas de San Pedro,1488.0
19321,Villares de Jadraque,39.0
10093,Hernán-Pérez,401.0
04097,Velefique,230.0
10167,Santa Cruz de Paniagua,286.0
01003,Aramayona,1354.0
24901,Villamanín,863.0
40143,Navares de Enmedio,90.0
16266,Villarejo-Periesteban,375.0
50136,Lécera,578.0
34169,Santervás de la Vega,392.0
09403,Valdeande,103.0
24069,Escobar de Campos,32.0
37378,Zamarra,70.0
49188,San Esteban del Molar,117.0
45152,San Martín de Pusa,623.0
13096,Villarrubia de los Ojos,9512.0
19148,Huertahernando,51.0
46174,Montesa,1128.0
10191,Torremenga,620.0
13097,Villarta de San Juan,2681.0
19325,Viñuelas,181.0
19290,Trijueque,1737.0
47081,Marzales,45.0
37370,Villaseco de los Reyes,296.0
50185,Murillo de Gállego,194.0
38018,La Guancha,5667.0
37205,Morille,221.0
37201,Montemayor del Río,245.0
37194,Mogarraz,236.0
49192,San Miguel del Valle,123.0
37259,Puebla de San Medel,32.0
28096,Navalcarnero,33331.0
02063,Pozohondo,1544.0
06159,Zahínos,2766.0
13090,Villamanrique,1050.0
16159,Pinarejo,172.0
21020,Cañaveral de León,389.0
10052,Casas de Don Antonio,167.0
10081,Gargüera de la Vera,187.0
49002,Abezames,58.0
29004,Alfarnatejo,358.0
29031,El Burgo,1761.0
29045,Cómpeta,3824.0
12031,Borriol,6018.0
44208,Santa Cruz de Nogueras,24.0
50094,Daroca,1899.0
16186,Saelices,475.0
10034,Cabezabellosa,317.0
16020,Arandilla del Arroyo,14.0
16074,La Cierva,39.0
45170,Torrecilla de la Jara,227.0
45127,Palomeque,1213.0
07051,San Lorenzo del Cardezar,9231.0
10201,Valdemorales,218.0
23085,Torreblascopedro,2382.0
16190,San Clemente,6797.0
12016,Artana,1993.0
49233,Vegalatrave,79.0
16195,Santa María del Campo Rus,527.0
16191,San Lorenzo de la Parrilla,1119.0
19309,Valhermoso,15.0
10213,Villar del Pedroso,547.0
07054,Santa Eulalia del Río,42479.0
07038,Montuiri,3289.0
03093,Novelda,26606.0
45106,Mora,10064.0
44227,Torre los Negros,77.0
45009,Aldeanueva de Barbarroya,456.0
45072,Las Herencias,821.0
29097,Villanueva del Trabuco,5521.0
29081,Pujerra,285.0
09455,Villaquirán de la Puebla,45.0
45129,Paredes de Escalona,133.0
23053,Jódar,11285.0
29019,Arenas,1291.0
37273,La Sagrada,78.0
37346,Las Veguillas,275.0
28032,Camarma de Esteruelas,8331.0
28027,Buitrago del Lozoya,2034.0
45008,Aldea en Cabo,184.0
28180,Villarejo de Salvanés,8042.0
07045,Puigpuñent,2049.0
07050,San Juan Bautista,7046.0
37128,Espino de la Orbada,238.0
37266,La Redonda,61.0
37191,El Milano,88.0
37327,Torresmenudas,192.0
37195,Molinillo,43.0
38025,La Matanza de Acentejo,9089.0
18067,Diezma,829.0
16279,Zarza de Tajo,320.0
16025,Arrancacepas,14.0
16119,Leganiel,223.0
31088,Valle de Elorz,8486.0
28093,Navacerrada,3311.0
16244,Villagarcía del Llano,763.0
28137,Los Santos de la Humosa,2867.0
28031,Cadalso de los Vidrios,3372.0
45030,La Calzada de Oropesa,514.0
41027,Castilblanco de los Arroyos,5145.0
07902,Es Migjorn Gran,1765.0
35021,Santa Brígida,18766.0
38020,Güímar,22009.0
07023,Ferrerías,5170.0
50148,Luesia,332.0
03097,Orba,2399.0
09025,Arija,115.0
09060,Busto de Bureba,140.0
23096,Villanueva de la Reina,2941.0
23070,Pozo Alcón,4514.0
29060,Igualeja,733.0
09267,Pineda Trasmonte,95.0
09262,Peral de Arlanza,169.0
34001,Abarca de Campos,38.0
09225,Moncalvillo,77.0
19165,Majaelrayo,60.0
29003,Alfarnate,1034.0
29073,Monda,2984.0
16253,Villar de Cañas,389.0
22016,Alcampell,650.0
20012,Arama,173.0
20020,Beizama,128.0
07053,Santa Eugenia,1902.0
10070,Deleitosa,681.0
45060,Erustes,220.0
10187,Torre de Don Miguel,481.0
50060,Bulbuente,250.0
03094,La Nucía,19121.0
22099,Esplús,676.0
07057,Santañí,13067.0
07048,San José,29761.0
22167,Osso de Cinca,644.0
46032,Almácera,7887.0
31070,Castejón,4725.0
45117,Nombela,904.0
10134,Navezuelas,668.0
44153,Monreal del Campo,2578.0
13058,Moral de Calatrava,5184.0
19219,Pinilla de Molina,13.0
03041,Benisa,12471.0
44182,Perales del Alfambra,293.0
07055,Santa Margarita,14056.0
07044,La Puebla,14990.0
16118,Ledaña,1552.0
16115,Laguna del Marquesado,54.0
20003,Aizarnazábal,822.0
20011,Antzuola,2045.0
24087,Laguna Dalga,608.0
22234,Torrente de Cinca,1037.0
23101,Villarrodrigo,371.0
45119,Numancia de la Sagra,5674.0
13098,Viso del Marqués,2091.0
20023,Berrobi,551.0
49003,Alcañices,1062.0
29014,Alpandeire,242.0
19901,Semillas,25.0
37294,Santa Marta de Tormes,14976.0
40138,Nava de la Asunción,2806.0
46022,Alfafar,22270.0
10120,Mesas de Ibor,146.0
09200,Mambrillas de Lara,54.0
09192,Jurisdicción de San Zadornil,62.0
09119,Cuevas de San Clemente,52.0
16238,Vara de Rey,466.0
22072,Caldearenas,220.0
45116,Noez,1058.0
09108,Cogollos,687.0
09100,Cerratón de Juarros,42.0
09139,Fuentemolinos,89.0
09160,Hontangas,92.0
07058,Selva,4326.0
07052,San Luis,7312.0
09277,Puentedura,117.0
19102,El Cubillo de Uceda,120.0
22170,Panticosa,910.0
22181,Piracés,92.0
22162,Novales,154.0
22155,Monesma y Cajigar,68.0
29027,Benamocarra,3200.0
29020,Arriate,4049.0
46007,Albal,17365.0
16116,Lagunaseca,50.0
13033,Castellar de Santiago,1714.0
44191,La Puebla de Híjar,935.0
19181,Miedes de Atienza,60.0
13035,Corral de Calatrava,1154.0
19124,Fuentenovilla,621.0
10153,Puerto de Santa Cruz,268.0
10137,Palomero,450.0
23046,Ibros,2773.0
23097,Villanueva del Arzobispo,7703.0
45183,Las Ventas de Retamosa,4206.0
44141,Lledó,150.0
45043,Castillo de Bayuela,889.0
45003,Albarreal de Tajo,804.0
13012,Almadenejos,384.0
45039,Carriches,260.0
20068,Salinas de Léniz,205.0
20053,Lezo,6184.0
23057,Lupión,801.0
23075,Sabiote,3742.0
19169,Mantiel,28.0
19218,Pinilla de Jadraque,47.0
37007,Alaraz,444.0
37058,Brincones,56.0
16910,Villar y Velasco,91.0
45026,Cabañas de Yepes,316.0
13008,Alcubillas,417.0
37014,Aldeadávila de la Ribera,1094.0
50073,Cariñena,3530.0
03120,San Miguel de Salinas,7177.0
41037,Los Corrales,4021.0
05092,Hernansancho,140.0
05245,Tornadizos de Ávila,458.0
45040,El Casar de Escalona,2280.0
45120,Nuño Gómez,178.0
23904,Santiago-Pontones,2629.0
09084,Castrillo de la Reina,159.0
10192,Torremocha,742.0
10114,Majadas de Tiétar,1281.0
22209,Santa Cruz de la Serós,193.0
03075,Guadalest,284.0
16225,Valdemorillo de la Sierra,49.0
22163,Nueno,568.0
19293,Uceda,3400.0
10002,Abertura,362.0
10003,Acebo,567.0
49145,Pedralba de la Pradería,198.0
20061,Orio,6184.0
19224,Pozo de Almoguera,110.0
46029,Algemesí,28306.0
31075,Ciriza,170.0
31103,Ezprogui,48.0
22187,La Puebla de Castro,430.0
22236,Torres de Barbués,271.0
09141,Fuentespina,833.0
09102,Cillaperlata,31.0
37101,Cerralbo,105.0
05065,Crespos,463.0
09127,Fontioso,52.0
09365,La Sequera de Haza,28.0
09168,La Horra,295.0
09104,Cilleruelo de Arriba,52.0
45007,Alcolea de Tajo,839.0
13050,Las Labores,550.0
45103,Mohedas de la Jara,384.0
45131,Pelahustán,335.0
23044,Huelma,5485.0
13025,Cabezarados,279.0
45100,Mesegar de Tajo,199.0
20065,Placencia de las Armas,3857.0
20037,Gaínza,122.0
09076,Carrias,26.0
05059,Cillán,84.0
31087,Elgorriaga,210.0
31065,Caparroso,2882.0
20907,Gaztelu,171.0
31094,Eslava,97.0
31101,Ezcabarte,1901.0
09170,Hoyales de Roa,208.0
41019,Burguillos,7448.0
23081,Segura de la Sierra,1711.0
23065,Orcera,1715.0
19142,Hontoba,475.0
10101,Huélaga,203.0
31080,Dicastillo,562.0
31086,Valle de Egüés,22825.0
23093,Valdepeñas de Jaén,3469.0
31122,Huarte,7900.0
31189,Olazagutía,1444.0
20072,Urnieta,6327.0
20054,Lizarza,672.0
09093,Cayuela,186.0
44149,Mirambel,110.0
45148,Robledo del Mazo,249.0
45005,Alcañizo,259.0
20073,Usúrbil,6488.0
01046,Ribera Alta,839.0
21052,Nerva,5087.0
21018,El Campillo,2003.0
09221,Modúbar de la Emparedada,773.0
09174,Huerta de Rey,889.0
10183,Tornavacas,989.0
10045,Cañaveral,995.0
09067,Canicosa de la Sierra,410.0
05180,El Parral,64.0
31171,Miranda de Arga,903.0
19058,Cabanillas del Campo,11572.0
09062,Cabezón de la Sierra,33.0
09061,Cabañes de Esgueva,145.0
05237,Solana de Rioalmar,141.0
05236,Solana de Ávila,95.0
45164,Sotillo de las Palomas,184.0
45027,Cabezamesada,343.0
41072,Pedrera,5057.0
10084,Gata,1335.0
09077,Cascajares de Bureba,25.0
40040,Cantalejo,3619.0
37322,Terradillos,3314.0
10015,Aldeanueva del Camino,696.0
10030,Bohonal de Ibor,488.0
20905,Orendáin,245.0
20034,Escoriaza,4215.0
46005,Alacuás,30166.0
16174,Puebla del Salvador,190.0
37115,Dios le Guarde,116.0
37144,Galisancho,320.0
45073,Herreruela de Oropesa,323.0
45084,Lillo,2519.0
10215,Villasbuenas de Gata,481.0
10208,Villa del Rey,118.0
05243,Tolbaños,87.0
05235,Sinlabajos,134.0
37002,Agallas,122.0
37001,Abusejo,148.0
10107,Jerte,1189.0
10005,Aceituna,569.0
09079,Castellanos de Castro,48.0
02041,Jorquera,356.0
09066,Campolara,46.0
09078,Cascajares de la Sierra,25.0
40004,Aguilafuente,564.0
45075,Hontanar,139.0
13014,Almedina,475.0
46034,Almoines,2664.0
40016,Aldeonte,55.0
40029,Bercimuel,34.0
40014,Aldehorno,64.0
37302,Saucelle,242.0
22242,Valfarta,54.0
45184,Las Ventas de San Julián,239.0
09363,Sasamón,898.0
41030,Castilleja del Campo,611.0
03132,Torremanzanas,749.0
19071,El Casar,13962.0
24086,Joarilla de las Matas,241.0
09232,Neila,113.0
31100,Eulate,278.0
31104,Falces,2389.0
10029,Berzocana,375.0
50023,Almonacid de la Cuba,220.0
09073,Cardeñadijo,1445.0
09088,Castrillo de Riopisuerga,56.0
31252,Vidángoz,74.0
19121,Fuentelencina,324.0
19319,Villanueva de la Torre,6666.0
45035,Cardiel de los Montes,406.0
14057,La Rambla,7412.0
41047,Gines,13634.0
05225,Santa María del Berrocal,372.0
41040,Espartinas,16479.0
09179,Iglesiarrubia,45.0
16170,Priego,912.0
03026,Beniarbeig,2499.0
23072,La Puerta de Segura,2223.0
13064,Poblete,2998.0
09218,Milagros,409.0
09276,La Puebla de Arganzón,565.0
02032,Fuensanta,282.0
12004,Alcalá de Chivert,7349.0
37204,Morasverdes,230.0
09125,Estépar,646.0
09230,Navas de Bureba,24.0
24194,Vegacervera,246.0
50134,Langa del Castillo,110.0
05221,Santa Cruz del Valle,295.0
10057,Casas de Miravete,106.0
05256,Villaflor,100.0
41058,Mairena del Alcor,24339.0
09389,Torrepadre,68.0
23047,La Iruela,1819.0
23030,Chilluévar,1309.0
41044,Gelves,10548.0
45163,Sonseca,11452.0
09085,Castrillo de la Vega,626.0
41028,Castilleja de Guzmán,2843.0
24176,Valdefuentes del Páramo,304.0
12026,Benasal,1048.0
12105,Sierra Engarcerán,1039.0
13092,Villanueva de la Fuente,1831.0
45077,Huecas,890.0
45194,Villarejo de Montalbán,83.0
23063,Navas de San Juan,4345.0
03089,Monóvar,13116.0
09122,Espinosa de Cervera,81.0
09398,Úrbel del Castillo,53.0
45074,Hinojosa de San Vicente,363.0
09440,Villalbilla de Gumiel,73.0
45204,Yunclillos,819.0
24161,Santiago Millas,350.0
24173,Turcia,974.0
50013,Alcalá de Ebro,244.0
50263,Torrijo de la Cañada,187.0
49022,Benegiles,266.0
10204,Valverde de la Vera,428.0
45162,Sevilleja de la Jara,635.0
10177,Sierra de Fuentes,2081.0
41015,Benacazón,7363.0
09369,Sotillo de la Ribera,468.0
23038,La Guardia de Jaén,5212.0
23061,Mengíbar,10250.0
37138,Fuenterroble de Salvatierra,260.0
40003,Adrados,113.0
24199,Vegaquemada,418.0
24113,Pobladura de Pelayo García,364.0
13085,Torrenueva,2645.0
50038,Ateca,1785.0
40013,Aldeasoña,61.0
37028,Almendra,129.0
09386,Torrecilla del Monte,79.0
50189,Nonaspe,997.0
45010,Aldeanueva de San Bartolomé,404.0
24039,Carrizo de la Ribera,2242.0
24191,Vallecillo,99.0
13044,Fuente el Fresno,3011.0
13036,Los Cortijos,848.0
10091,Guijo de Santa Bárbara,386.0
09217,Merindad de Valdivielso,384.0
09148,Grijalba,114.0
50293,Villarroya de la Sierra,397.0
12117,Torreblanca,5744.0
12005,Alcora,10664.0
24141,San Adrián del Valle,82.0
41067,Olivares,9537.0
10186,Torrecillas de la Tiesa,1038.0
50286,Villalba de Perejil,86.0
50244,Sierra de Luna,269.0
